127.0.0.1 - - [14/Feb/2017:10:15:23 -0500] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:09:46 -0500] "GET /Reimbursement/master.do?viewEmployees=viewEmployees HTTP/1.1" 200 5103
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:10:21 -0500] "GET /Reimbursement/master.do?viewEmployees=viewEmployees HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:10:21 -0500] "GET /Reimbursement/master.do?viewAllRequests=viewAllRequests HTTP/1.1" 200 6393
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:10:21 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:10:56 -0500] "GET /Reimbursement/master.do?viewEmployees=viewEmployees HTTP/1.1" 200 5103
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:11:02 -0500] "GET /Reimbursement/master.do?viewAllRequests=viewAllRequests HTTP/1.1" 200 6393
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:11:38 -0500] "GET /Reimbursement/master.do?viewAllRequests=viewAllRequests HTTP/1.1" 200 6393
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:11:38 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1241
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:12:18 -0500] "GET /Reimbursement/master.do?viewAllRequests=viewAllRequests HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:12:19 -0500] "GET /Reimbursement/master.do?viewAllRequests=viewAllRequests HTTP/1.1" 200 6393
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:12:19 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1245
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:13:02 -0500] "GET /Reimbursement/master.do?viewAllRequests=viewAllRequests HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:13:03 -0500] "GET /Reimbursement/master.do?viewAllRequests=viewAllRequests HTTP/1.1" 200 6393
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:13:03 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:13:04 -0500] "GET /Reimbursement/master.do?viewAllRequests=viewAllRequests HTTP/1.1" 200 6393
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:13:04 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1241
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:13:27 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5052
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:13:27 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:14:20 -0500] "GET /Reimbursement/master.do?logout=logout HTTP/1.1" 200 2021
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:14:20 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:14:27 -0500] "POST /Reimbursement/login_master.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:14:27 -0500] "GET /Reimbursement/Login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:14:39 -0500] "POST /Reimbursement/login_master.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:14:39 -0500] "GET /Reimbursement/Login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:14:39 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:15:33 -0500] "POST /Reimbursement/login_master.do HTTP/1.1" 200 3252
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:15:33 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:15:37 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5052
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:16:37 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5052
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:16:37 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1241
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:17:07 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5052
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:17:07 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1241
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:17:37 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5052
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:17:37 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1241
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:17:49 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5052
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:17:49 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1243
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:17:51 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5052
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:17:51 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:18:08 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5052
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:18:08 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1247
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:18:33 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5052
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:18:33 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1245
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:18:51 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5052
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:18:51 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1245
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:19:24 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5052
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:19:24 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1246
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:19:43 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5052
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:19:43 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1248
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:19:44 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5052
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:19:44 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:19:55 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5052
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:19:55 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1250
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:20:05 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5052
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:20:05 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1250
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:20:24 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5052
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:20:24 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1250
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:20:56 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5052
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:20:56 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1254
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:21:24 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:21:49 -0500] "GET /Reimbursement/Login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:21:49 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1254
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:22:01 -0500] "GET /Reimbursement/Login.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:22:01 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1254
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:22:10 -0500] "POST /Reimbursement/login_master.do HTTP/1.1" 200 3252
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:22:10 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:22:36 -0500] "POST /Reimbursement/login_master.do HTTP/1.1" 200 3252
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:22:36 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 200 1254
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:22:38 -0500] "GET /Reimbursement/master.do?edit=edit HTTP/1.1" 200 3773
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:22:38 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:22:59 -0500] "GET /Reimbursement/master.do?viewEmployees=viewEmployees HTTP/1.1" 200 5103
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:22:59 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:23:07 -0500] "GET /Reimbursement/master.do?viewEmployees=viewEmployees HTTP/1.1" 200 5103
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:23:07 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:23:52 -0500] "GET /Reimbursement/master.do?viewAllRequests=View+All+Employee+Requests HTTP/1.1" 200 6393
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:23:52 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:24:03 -0500] "GET /Reimbursement/master.do?viewAllRequests=viewAllRequests HTTP/1.1" 200 6393
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:24:03 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:24:03 -0500] "GET /Reimbursement/master.do?viewEmployees=viewEmployees HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:24:06 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5052
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:24:52 -0500] "GET /Reimbursement/master.do?viewAllRequests=viewAllRequests HTTP/1.1" 200 6393
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:24:52 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:25:02 -0500] "GET /Reimbursement/ResetPassword.jsp?forgotPassword=forgotPassword HTTP/1.1" 200 2041
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:25:02 -0500] "GET /Reimbursement/resources/js/myResetPasswordSource.js HTTP/1.1" 200 954
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:25:15 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:25:16 -0500] "GET /Reimbursement/ResetPassword.jsp?forgotPassword=forgotPassword HTTP/1.1" 200 2041
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:25:26 -0500] "POST /Reimbursement/login_master.do HTTP/1.1" 200 3252
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:25:31 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5052
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:25:35 -0500] "GET /Reimbursement/master.do?createNewUser=createNewUser HTTP/1.1" 200 3901
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:25:35 -0500] "GET /Reimbursement/resources/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:25:38 -0500] "GET /Reimbursement/master.do?viewAllRequests=viewAllRequests HTTP/1.1" 200 6393
0:0:0:0:0:0:0:1 - - [14/Feb/2017:12:25:42 -0500] "GET /Reimbursement/master.do?viewMyRequests=viewMyRequests HTTP/1.1" 200 5052
